ref,ref_num,img,img_num,comp,qual,mos,ter,ter_comp
SCI22,22,SCI22_1_4,22,1,4,31.99495127,0.8945147679324894,10.54852320675106
SCI22,22,SCI22_1_5,22,1,5,30.46834613,0.9873417721518988,1.2658227848101222
SCI22,22,SCI22_2_1,22,2,1,63.4005935,0.04564315352697095,95.4356846473029
SCI22,22,SCI22_2_2,22,2,2,56.46953299,0.06910569105691057,93.08943089430895
SCI22,22,SCI22_2_3,22,2,3,51.46323021,0.058823529411764705,94.11764705882352
SCI22,22,SCI22_2_4,22,2,4,45.16981257,0.06694560669456066,93.30543933054393
SCI22,22,SCI22_2_5,22,2,5,42.19217179,0.0875,91.25
SCI22,22,SCI22_3_1,22,3,1,62.79327526,0.03375527426160337,96.62447257383965
SCI22,22,SCI22_3_2,22,3,2,53.81512143,0.06639004149377593,93.3609958506224
SCI22,22,SCI22_3_3,22,3,3,46.24359206,0.0379746835443038,96.20253164556962
SCI22,22,SCI22_3_4,22,3,4,43.13592945,0.07112970711297072,92.88702928870293
SCI22,22,SCI22_3_5,22,3,5,38.23408166,0.21518987341772153,78.48101265822784
SCI22,22,SCI22_4_1,22,4,1,38.38895165,0.07172995780590717,92.82700421940928
SCI22,22,SCI22_4_2,22,4,2,51.44194888,0.07172995780590717,92.82700421940928
SCI22,22,SCI22_4_3,22,4,3,60.2074092,0.16049382716049382,83.9506172839506
SCI22,22,SCI22_4_4,22,4,4,53.91293224,0.1729957805907173,82.70042194092827
SCI22,22,SCI22_4_5,22,4,5,50.33670573,0.189873417721519,81.0126582278481
SCI22,22,SCI22_5_1,22,5,1,67.62159937,0.08016877637130802,91.9831223628692
SCI22,22,SCI22_5_2,22,5,2,63.44053968,0.12260536398467432,87.73946360153256
SCI22,22,SCI22_5_3,22,5,3,53.2354479,0.06329113924050633,93.67088607594937
SCI22,22,SCI22_5_4,22,5,4,33.44546987,0.12601626016260162,87.39837398373984
SCI22,22,SCI22_5_5,22,5,5,27.26113045,0.08016877637130802,91.9831223628692
SCI22,22,SCI22_6_1,22,6,1,71.56058378,0.016877637130801686,98.31223628691983
SCI22,22,SCI22_6_2,22,6,2,68.98641985,0.08860759493670886,91.13924050632912
SCI22,22,SCI22_6_3,22,6,3,55.73349439,0.08860759493670886,91.13924050632912
SCI22,22,SCI22_6_4,22,6,4,43.27953339,0.11392405063291139,88.60759493670886
SCI22,22,SCI22_6_5,22,6,5,43.93963204,0.0970464135021097,90.29535864978902
SCI22,22,SCI22_7_1,22,7,1,73.46121903,0.012658227848101266,98.73417721518987
SCI22,22,SCI22_7_2,22,7,2,64.06676858,0.10548523206751055,89.45147679324894
SCI22,22,SCI22_7_3,22,7,3,59.87119209,0.10126582278481013,89.87341772151899
SCI22,22,SCI22_7_4,22,7,4,55.08833195,0.0970464135021097,90.29535864978902
SCI22,22,SCI22_7_5,22,7,5,44.48535379,0.1124031007751938,88.75968992248062
SCI22,22,SCI22_8_1,22,8,1,70.61709251,0.016877637130801686,98.31223628691983
SCI22,22,SCI22_8_2,22,8,2,67.97704147,0.07172995780590717,92.82700421940928
SCI22,22,SCI22_8_3,22,8,3,45.17379206,0.1308016877637131,86.91983122362869
SCI22,22,SCI22_8_4,22,8,4,44.35964089,0.18565400843881857,81.43459915611815
SCI22,22,SCI22_8_5,22,8,5,32.97615862,0.06172839506172839,93.82716049382715
SCI22,22,SCI22_9_1,22,9,1,64.15882366,0.1350210970464135,86.49789029535864
SCI22,22,SCI22_9_2,22,9,2,63.25113678,0.16236162361623616,83.76383763837639
SCI22,22,SCI22_9_3,22,9,3,58.7272318,0.1350210970464135,86.49789029535864
SCI22,22,SCI22_9_4,22,9,4,40.72554979,0.04219409282700422,95.78059071729957
SCI22,22,SCI22_9_5,22,9,5,33.45687666,0.04219409282700422,95.78059071729957
SCI23,23,SCI23_1_1,23,1,1,53.76304043,0.41811175337186895,58.1888246628131
SCI23,23,SCI23_1_2,23,1,2,39.50942126,0.45472061657032753,54.52793834296725
SCI23,23,SCI23_1_3,23,1,3,39.93466542,0.4624277456647399,53.75722543352601
SCI23,23,SCI23_1_4,23,1,4,28.40959455,0.9942196531791907,0.5780346820809301
SCI23,23,SCI23_1_5,23,1,5,26.60915366,0.9942196531791907,0.5780346820809301
SCI23,23,SCI23_2_1,23,2,1,58.84327402,0.4605009633911368,53.94990366088632
SCI23,23,SCI23_2_2,23,2,2,52.50861474,0.43352601156069365,56.64739884393064
SCI23,23,SCI23_2_3,23,2,3,42.63963735,0.5626204238921002,43.73795761078998
SCI23,23,SCI23_2_4,23,2,4,42.95186445,0.5934489402697495,40.65510597302505
SCI23,23,SCI23_2_5,23,2,5,38.65084563,0.5472061657032755,45.27938342967245
SCI23,23,SCI23_3_1,23,3,1,63.06691616,0.43352601156069365,56.64739884393064
SCI23,23,SCI23_3_2,23,3,2,50.16146596,0.4816955684007707,51.830443159922936
SCI23,23,SCI23_3_3,23,3,3,48.33338637,0.5741811175337187,42.58188824662813
SCI23,23,SCI23_3_4,23,3,4,32.68919118,0.8188824662813102,18.11175337186898
SCI23,23,SCI23_3_5,23,3,5,28.19280612,0.9556840077071291,4.4315992292870865
SCI23,23,SCI23_4_1,23,4,1,37.19226611,0.3448940269749518,65.51059730250482
SCI23,23,SCI23_4_2,23,4,2,52.80376664,0.2774566473988439,72.25433526011561
SCI23,23,SCI23_4_3,23,4,3,67.82040358,0.36416184971098264,63.58381502890174
SCI23,23,SCI23_4_4,23,4,4,60.8031643,0.3371868978805395,66.28131021194605
SCI23,23,SCI23_4_5,23,4,5,60.82471034,0.4682080924855491,53.179190751445084
SCI23,23,SCI23_5_1,23,5,1,63.45537442,0.7071290944123314,29.28709055876686
SCI23,23,SCI23_5_2,23,5,2,50.87794761,0.6685934489402697,33.140655105973025
SCI23,23,SCI23_5_3,23,5,3,39.6603871,0.7090558766859345,29.09441233140655
SCI23,23,SCI23_5_4,23,5,4,27.53999924,0.7475915221579962,25.240847784200383
SCI23,23,SCI23_5_5,23,5,5,23.57835842,0.7764932562620424,22.350674373795766
SCI23,23,SCI23_6_1,23,6,1,73.68227169,0.2678227360308285,73.21772639691714
SCI23,23,SCI23_6_2,23,6,2,69.55601638,0.5086705202312138,49.13294797687862
SCI23,23,SCI23_6_3,23,6,3,50.68368375,0.51252408477842,48.747591522158
SCI23,23,SCI23_6_4,23,6,4,34.46876918,0.5086705202312138,49.13294797687862
SCI23,23,SCI23_6_5,23,6,5,28.39646318,0.5780346820809249,42.19653179190751
SCI23,23,SCI23_7_1,23,7,1,72.31702389,0.279383429672447,72.0616570327553
SCI23,23,SCI23_7_2,23,7,2,62.58275623,0.4450084602368866,55.499153976311334
SCI23,23,SCI23_7_3,23,7,3,53.90877963,0.4176991150442478,58.23008849557523
SCI23,23,SCI23_7_4,23,7,4,51.86562883,0.41316270566727603,58.683729433272404
SCI23,23,SCI23_7_5,23,7,5,45.55454769,0.7129094412331407,28.70905587668593
SCI23,23,SCI23_8_1,23,8,1,73.43018429,0.29865125240847784,70.13487475915221
SCI23,23,SCI23_8_2,23,8,2,70.14290404,0.49809160305343514,50.19083969465649
SCI23,23,SCI23_8_3,23,8,3,61.86722024,0.41064638783269963,58.935361216730044
SCI23,23,SCI23_8_4,23,8,4,50.4531452,0.49903660886319845,50.09633911368015
SCI23,23,SCI23_8_5,23,8,5,30.65515394,0.4836223506743738,51.637764932562625
SCI23,23,SCI23_9_1,23,9,1,63.92474943,0.31213872832369943,68.78612716763006
SCI23,23,SCI23_9_2,23,9,2,62.36700517,0.35260115606936415,64.73988439306359
SCI23,23,SCI23_9_3,23,9,3,46.39646513,0.4682080924855491,53.179190751445084
SCI23,23,SCI23_9_4,23,9,4,41.81466774,0.6339113680154143,36.60886319845857
SCI23,23,SCI23_9_5,23,9,5,35.95218796,0.5703275529865125,42.96724470134875
SCI24,24,SCI24_1_1,24,1,1,67.64637883,0.004,99.6
SCI24,24,SCI24_1_2,24,1,2,54.82425249,0.004363636363636364,99.56363636363636
SCI24,24,SCI24_1_3,24,1,3,55.01833476,0.005818181818181818,99.41818181818182
SCI24,24,SCI24_1_4,24,1,4,41.15509966,0.9978181818181818,0.21818181818181737
SCI24,24,SCI24_1_5,24,1,5,32.62017355,0.9989090909090909,0.10909090909091423
SCI24,24,SCI24_2_1,24,2,1,59.65467166,0.0047272727272727275,99.52727272727273
SCI24,24,SCI24_2_2,24,2,2,48.33959734,0.005454545454545455,99.45454545454545
SCI24,24,SCI24_2_3,24,2,3,44.07178371,0.008,99.2
SCI24,24,SCI24_2_4,24,2,4,39.44082449,0.1789090909090909,82.10909090909091
SCI24,24,SCI24_2_5,24,2,5,33.70622709,0.18654545454545454,81.34545454545454
SCI24,24,SCI24_3_1,24,3,1,56.78379266,0.716,28.400000000000002
SCI24,24,SCI24_3_2,24,3,2,46.01957372,0.3698181818181818,63.018181818181816
SCI24,24,SCI24_3_3,24,3,3,40.77156777,0.5709090909090909,42.90909090909091
SCI24,24,SCI24_3_4,24,3,4,31.27600303,0.4632727272727273,53.67272727272727
SCI24,24,SCI24_3_5,24,3,5,24.4814721,0.8221818181818182,17.781818181818178
SCI24,24,SCI24_4_1,24,4,1,45.40950778,0.004,99.6
SCI24,24,SCI24_4_2,24,4,2,50.77469044,0.002181818181818182,99.78181818181818
SCI24,24,SCI24_4_3,24,4,3,60.04708022,0.005454545454545455,99.45454545454545
SCI24,24,SCI24_4_4,24,4,4,52.58525496,0.004,99.6
SCI24,24,SCI24_4_5,24,4,5,63.80608607,0.007633587786259542,99.23664122137404
SCI24,24,SCI24_5_1,24,5,1,69.25301334,0.004725554343874954,99.5274445656125
SCI24,24,SCI24_5_2,24,5,2,65.10664235,0.005818181818181818,99.41818181818182
SCI24,24,SCI24_5_3,24,5,3,56.67251759,0.0076363636363636364,99.23636363636363
SCI24,24,SCI24_5_4,24,5,4,42.24688991,0.06436363636363636,93.56363636363636
SCI24,24,SCI24_5_5,24,5,5,33.71373506,0.11927272727272727,88.07272727272726
SCI24,24,SCI24_6_1,24,6,1,71.4243887,0.0036363636363636364,99.63636363636364
SCI24,24,SCI24_6_2,24,6,2,65.51302415,0.005090909090909091,99.49090909090908
SCI24,24,SCI24_6_3,24,6,3,40.47735276,0.12472727272727273,87.52727272727273
SCI24,24,SCI24_6_4,24,6,4,31.97895176,0.1429090909090909,85.70909090909092
SCI24,24,SCI24_6_5,24,6,5,26.17151988,0.156,84.39999999999999
SCI24,24,SCI24_7_1,24,7,1,71.43757226,0.0018181818181818182,99.81818181818181
SCI24,24,SCI24_7_2,24,7,2,73.48793295,0.0032703488372093025,99.67296511627907
SCI24,24,SCI24_7_3,24,7,3,69.99420116,0.002178649237472767,99.78213507625271
SCI24,24,SCI24_7_4,24,7,4,61.84978986,0.0029069767441860465,99.70930232558139
SCI24,24,SCI24_7_5,24,7,5,53.61721973,0.02290909090909091,97.70909090909092
SCI24,24,SCI24_8_1,24,8,1,70.42514879,0.001090909090909091,99.89090909090909
SCI24,24,SCI24_8_2,24,8,2,73.2276394,0.002909090909090909,99.70909090909092
SCI24,24,SCI24_8_3,24,8,3,72.90367216,0.002180232558139535,99.78197674418605
SCI24,24,SCI24_8_4,24,8,4,70.65159534,0.005454545454545455,99.45454545454545
SCI24,24,SCI24_8_5,24,8,5,49.68757292,0.053454545454545456,94.65454545454546
SCI24,24,SCI24_9_1,24,9,1,74.63023616,0.0018175209014903672,99.81824790985097
SCI24,24,SCI24_9_2,24,9,2,71.67714773,0.002544529262086514,99.74554707379136
SCI24,24,SCI24_9_3,24,9,3,68.35486711,0.001816860465116279,99.81831395348837
SCI24,24,SCI24_9_4,24,9,4,57.24163684,0.004723837209302325,99.52761627906976
SCI24,24,SCI24_9_5,24,9,5,51.25069592,0.005087209302325582,99.49127906976744
SCI25,25,SCI25_1_1,25,1,1,59.30107745,0.0,100.0
SCI25,25,SCI25_1_2,25,1,2,43.01159692,0.0,100.0
SCI25,25,SCI25_1_3,25,1,3,41.88403449,0.296875,70.3125
SCI25,25,SCI25_1_4,25,1,4,32.42517085,0.9454545454545454,5.454545454545457
SCI25,25,SCI25_1_5,25,1,5,28.61021792,0.9454545454545454,5.454545454545457
SCI25,25,SCI25_2_1,25,2,1,62.94965122,0.0,100.0
SCI25,25,SCI25_2_2,25,2,2,62.17240925,0.0,100.0
SCI25,25,SCI25_2_3,25,2,3,54.87722449,0.0,100.0
SCI25,25,SCI25_2_4,25,2,4,50.08104054,0.0,100.0
SCI25,25,SCI25_2_5,25,2,5,44.83383026,0.0,100.0
SCI25,25,SCI25_3_1,25,3,1,66.06468947,0.0,100.0
SCI25,25,SCI25_3_2,25,3,2,54.30559596,0.0,100.0
SCI25,25,SCI25_3_3,25,3,3,49.39615776,0.0,100.0
SCI25,25,SCI25_3_4,25,3,4,39.97840503,0.0,100.0
SCI25,25,SCI25_3_5,25,3,5,43.88139821,0.0,100.0
SCI25,25,SCI25_4_1,25,4,1,35.20391554,0.0,100.0
SCI25,25,SCI25_4_2,25,4,2,54.1095334,0.0,100.0
SCI25,25,SCI25_4_3,25,4,3,64.18341333,0.0,100.0
SCI25,25,SCI25_4_4,25,4,4,57.872503,0.0,100.0
SCI25,25,SCI25_4_5,25,4,5,50.81848317,0.0,100.0
SCI25,25,SCI25_5_1,25,5,1,71.27607458,0.0,100.0
SCI25,25,SCI25_5_2,25,5,2,63.29120305,0.0,100.0
SCI25,25,SCI25_5_3,25,5,3,57.6574041,0.0,100.0
SCI25,25,SCI25_5_4,25,5,4,33.56019341,0.0,100.0
SCI25,25,SCI25_5_5,25,5,5,26.70505588,0.0,100.0
SCI25,25,SCI25_6_1,25,6,1,73.16974804,0.0,100.0
SCI25,25,SCI25_6_2,25,6,2,71.02123202,0.0,100.0
SCI25,25,SCI25_6_3,25,6,3,68.58597152,0.0,100.0
SCI25,25,SCI25_6_4,25,6,4,59.1446397,0.0,100.0
SCI25,25,SCI25_6_5,25,6,5,52.80326729,0.0,100.0
SCI25,25,SCI25_7_1,25,7,1,69.20792373,0.0,100.0
SCI25,25,SCI25_7_2,25,7,2,68.25139773,0.0,100.0
SCI25,25,SCI25_7_3,25,7,3,68.04455121,0.0,100.0
SCI25,25,SCI25_7_4,25,7,4,54.71010422,0.0,100.0
SCI25,25,SCI25_7_5,25,7,5,51.86673534,0.0,100.0
SCI25,25,SCI25_8_1,25,8,1,74.00622063,0.0,100.0
SCI25,25,SCI25_8_2,25,8,2,64.74092122,0.0,100.0
SCI25,25,SCI25_8_3,25,8,3,57.8475944,0.0,100.0
SCI25,25,SCI25_8_4,25,8,4,48.03689438,0.0,100.0
SCI25,25,SCI25_8_5,25,8,5,29.2083598,0.0,100.0
SCI25,25,SCI25_9_1,25,9,1,65.98522884,0.0,100.0
SCI25,25,SCI25_9_2,25,9,2,63.39059489,0.0,100.0
SCI25,25,SCI25_9_3,25,9,3,64.69571417,0.0,100.0
SCI25,25,SCI25_9_4,25,9,4,50.6549394,0.0,100.0
SCI25,25,SCI25_9_5,25,9,5,41.07896134,0.0,100.0
SCI26,26,SCI26_1_1,26,1,1,53.37996624,0.6066897347174164,39.33102652825836
SCI26,26,SCI26_1_2,26,1,2,40.51892308,0.62531328320802,37.468671679197996
SCI26,26,SCI26_1_3,26,1,3,38.52546777,0.5939849624060151,40.6015037593985
SCI26,26,SCI26_1_4,26,1,4,28.90264164,0.956140350877193,4.385964912280704
SCI26,26,SCI26_1_5,26,1,5,25.10276879,0.9962406015037594,0.3759398496240629
SCI26,26,SCI26_2_1,26,2,1,55.37728124,0.8483709273182958,15.162907268170422
SCI26,26,SCI26_2_2,26,2,2,43.60881221,0.8132832080200502,18.671679197994983
SCI26,26,SCI26_2_3,26,2,3,34.46124889,0.8646616541353384,13.533834586466165
SCI26,26,SCI26_2_4,26,2,4,31.96288328,0.9761904761904762,2.3809523809523836
SCI26,26,SCI26_2_5,26,2,5,25.22697701,0.9761904761904762,2.3809523809523836
SCI26,26,SCI26_3_1,26,3,1,46.42204667,0.9273182957393483,7.2681704260651685
SCI26,26,SCI26_3_2,26,3,2,34.24913317,0.9122807017543859,8.771929824561408
SCI26,26,SCI26_3_3,26,3,3,32.08193389,0.9423558897243107,5.7644110275689275
SCI26,26,SCI26_3_4,26,3,4,27.98361821,0.9624060150375939,3.759398496240607
SCI26,26,SCI26_3_5,26,3,5,27.17628452,0.9962406015037594,0.3759398496240629
SCI26,26,SCI26_4_1,26,4,1,34.76182219,0.5381062355658198,46.18937644341802
SCI26,26,SCI26_4_2,26,4,2,50.4813898,0.20552884615384615,79.44711538461539
SCI26,26,SCI26_4_3,26,4,3,63.45214655,0.7882205513784462,21.177944862155385
SCI26,26,SCI26_4_4,26,4,4,59.52393458,0.631578947368421,36.8421052631579
SCI26,26,SCI26_4_5,26,4,5,48.6865885,0.7882205513784462,21.177944862155385
SCI26,26,SCI26_5_1,26,5,1,67.07696399,0.5866050808314087,41.33949191685913
SCI26,26,SCI26_5_2,26,5,2,49.12685056,0.6278195488721805,37.21804511278195
SCI26,26,SCI26_5_3,26,5,3,45.52215483,0.7393483709273183,26.065162907268167
SCI26,26,SCI26_5_4,26,5,4,29.11993966,0.7481203007518797,25.187969924812027
SCI26,26,SCI26_5_5,26,5,5,27.82817177,0.7857142857142857,21.42857142857143
SCI26,26,SCI26_6_1,26,6,1,74.55680502,0.5675,43.25
SCI26,26,SCI26_6_2,26,6,2,67.67452952,0.516093229744728,48.3906770255272
SCI26,26,SCI26_6_3,26,6,3,36.88311307,0.5651629072681704,43.48370927318296
SCI26,26,SCI26_6_4,26,6,4,35.28106929,0.7518796992481203,24.812030075187973
SCI26,26,SCI26_6_5,26,6,5,29.25371469,0.7706766917293233,22.93233082706767
SCI26,26,SCI26_7_1,26,7,1,72.48541056,0.5631768953068592,43.682310469314075
SCI26,26,SCI26_7_2,26,7,2,68.74832154,0.601589103291714,39.8410896708286
SCI26,26,SCI26_7_3,26,7,3,61.38522108,0.4686746987951807,53.13253012048194
SCI26,26,SCI26_7_4,26,7,4,55.15022382,0.5229357798165137,47.706422018348626
SCI26,26,SCI26_7_5,26,7,5,46.92735683,0.44786729857819907,55.21327014218009
SCI26,26,SCI26_8_1,26,8,1,74.2128002,0.6353383458646616,36.46616541353384
SCI26,26,SCI26_8_2,26,8,2,67.80302048,0.6127819548872181,38.721804511278194
SCI26,26,SCI26_8_3,26,8,3,65.0288452,0.6766917293233082,32.330827067669176
SCI26,26,SCI26_8_4,26,8,4,56.82507876,0.7055137844611529,29.448621553884713
SCI26,26,SCI26_8_5,26,8,5,32.12196599,0.7142857142857143,28.57142857142857
SCI26,26,SCI26_9_1,26,9,1,61.57179481,0.7305764411027569,26.94235588972431
SCI26,26,SCI26_9_2,26,9,2,50.61258986,0.5988165680473373,40.11834319526627
SCI26,26,SCI26_9_3,26,9,3,50.09746079,0.522543352601156,47.7456647398844
SCI26,26,SCI26_9_4,26,9,4,35.98538831,0.511377245508982,48.8622754491018
SCI26,26,SCI26_9_5,26,9,5,31.27501068,0.62531328320802,37.468671679197996
SCI27,27,SCI27_1_1,27,1,1,65.15281515,0.0,100.0
SCI27,27,SCI27_1_2,27,1,2,52.36512211,0.024489795918367346,97.55102040816327
SCI27,27,SCI27_1_3,27,1,3,43.67815493,0.6836734693877551,31.63265306122449
SCI27,27,SCI27_1_4,27,1,4,33.04137778,0.6291666666666667,37.083333333333336
SCI27,27,SCI27_1_5,27,1,5,31.93531897,0.8625,13.749999999999996
SCI27,27,SCI27_2_1,27,2,1,62.55021936,0.6846153846153846,31.538461538461537
SCI27,27,SCI27_2_2,27,2,2,50.45107767,0.6834532374100719,31.654676258992808
SCI27,27,SCI27_2_3,27,2,3,45.44673652,0.31203007518796994,68.796992481203
SCI27,27,SCI27_2_4,27,2,4,43.36230365,0.7166666666666667,28.333333333333332
SCI27,27,SCI27_2_5,27,2,5,37.2852058,0.33204633204633205,66.79536679536679
SCI27,27,SCI27_3_1,27,3,1,60.58155314,0.6745098039215687,32.549019607843135
SCI27,27,SCI27_3_2,27,3,2,51.15736874,0.6970802919708029,30.29197080291971
SCI27,27,SCI27_3_3,27,3,3,46.68356195,0.6970802919708029,30.29197080291971
SCI27,27,SCI27_3_4,27,3,4,38.1335975,0.5333333333333333,46.666666666666664
SCI27,27,SCI27_3_5,27,3,5,35.62544812,0.9875,1.2499999999999956
SCI27,27,SCI27_4_1,27,4,1,36.94204047,0.0,100.0
SCI27,27,SCI27_4_2,27,4,2,51.46781235,0.0,100.0
SCI27,27,SCI27_4_3,27,4,3,52.88264043,0.004166666666666667,99.58333333333333
SCI27,27,SCI27_4_4,27,4,4,48.99398785,0.0,100.0
SCI27,27,SCI27_4_5,27,4,5,42.4191869,0.008333333333333333,99.16666666666667
SCI27,27,SCI27_5_1,27,5,1,66.50664647,0.0,100.0
SCI27,27,SCI27_5_2,27,5,2,65.66794537,0.008298755186721992,99.1701244813278
SCI27,27,SCI27_5_3,27,5,3,55.64813379,0.029045643153526972,97.0954356846473
SCI27,27,SCI27_5_4,27,5,4,45.23455165,0.6401515151515151,35.984848484848484
SCI27,27,SCI27_5_5,27,5,5,44.72963031,0.24150943396226415,75.84905660377359
SCI27,27,SCI27_6_1,27,6,1,72.48417949,0.0,100.0
SCI27,27,SCI27_6_2,27,6,2,72.49010732,0.0,100.0
SCI27,27,SCI27_6_3,27,6,3,62.59255435,0.0,100.0
SCI27,27,SCI27_6_4,27,6,4,49.25635565,0.025,97.5
SCI27,27,SCI27_6_5,27,6,5,38.7227211,0.6931034482758621,30.689655172413786
SCI27,27,SCI27_7_1,27,7,1,72.02952593,0.0,100.0
SCI27,27,SCI27_7_2,27,7,2,64.13007993,0.0,100.0
SCI27,27,SCI27_7_3,27,7,3,59.3837105,0.0,100.0
SCI27,27,SCI27_7_4,27,7,4,52.26675248,0.0,100.0
SCI27,27,SCI27_7_5,27,7,5,52.17801195,0.0,100.0
SCI27,27,SCI27_8_1,27,8,1,69.23764671,0.0,100.0
SCI27,27,SCI27_8_2,27,8,2,70.80196038,0.004166666666666667,99.58333333333333
SCI27,27,SCI27_8_3,27,8,3,66.41430381,0.024793388429752067,97.52066115702479
SCI27,27,SCI27_8_4,27,8,4,63.98277004,0.008333333333333333,99.16666666666667
SCI27,27,SCI27_8_5,27,8,5,49.07997052,0.6883561643835616,31.164383561643838
SCI27,27,SCI27_9_1,27,9,1,72.87829643,0.0,100.0
SCI27,27,SCI27_9_2,27,9,2,72.3483216,0.0,100.0
SCI27,27,SCI27_9_3,27,9,3,68.43072182,0.0,100.0
SCI27,27,SCI27_9_4,27,9,4,67.32863392,0.0,100.0
SCI27,27,SCI27_9_5,27,9,5,47.299092,0.0,100.0
SCI28,28,SCI28_1_1,28,1,1,55.95410786,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_1_2,28,1,2,41.09756919,0.5434782608695652,45.652173913043484
SCI28,28,SCI28_1_3,28,1,3,40.44694125,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_1_4,28,1,4,30.92411554,0.9347826086956522,6.521739130434778
SCI28,28,SCI28_1_5,28,1,5,27.91307361,0.9347826086956522,6.521739130434778
SCI28,28,SCI28_2_1,28,2,1,65.24663158,0.08695652173913043,91.30434782608697
SCI28,28,SCI28_2_2,28,2,2,56.42483314,0.30434782608695654,69.56521739130434
SCI28,28,SCI28_2_3,28,2,3,49.46321421,0.8695652173913043,13.043478260869568
SCI28,28,SCI28_2_4,28,2,4,49.89283517,0.5217391304347826,47.82608695652174
SCI28,28,SCI28_2_5,28,2,5,44.88026405,0.9347826086956522,6.521739130434778
SCI28,28,SCI28_3_1,28,3,1,64.91346595,0.5490196078431373,45.09803921568627
SCI28,28,SCI28_3_2,28,3,2,55.81281503,0.5652173913043478,43.47826086956522
SCI28,28,SCI28_3_3,28,3,3,52.49489679,0.8695652173913043,13.043478260869568
SCI28,28,SCI28_3_4,28,3,4,51.45990423,0.8695652173913043,13.043478260869568
SCI28,28,SCI28_3_5,28,3,5,43.14311653,0.8695652173913043,13.043478260869568
SCI28,28,SCI28_4_1,28,4,1,37.19521596,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_4_2,28,4,2,49.68019596,0.15217391304347827,84.78260869565217
SCI28,28,SCI28_4_3,28,4,3,69.00314568,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_4_4,28,4,4,54.35727337,0.5686274509803921,43.13725490196079
SCI28,28,SCI28_4_5,28,4,5,56.72744611,0.8695652173913043,13.043478260869568
SCI28,28,SCI28_5_1,28,5,1,73.49925375,0.32608695652173914,67.3913043478261
SCI28,28,SCI28_5_2,28,5,2,60.90443743,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_5_3,28,5,3,54.62465502,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_5_4,28,5,4,34.16144212,0.6739130434782609,32.608695652173914
SCI28,28,SCI28_5_5,28,5,5,22.90105716,0.7391304347826086,26.086956521739136
SCI28,28,SCI28_6_1,28,6,1,72.29265565,0.4782608695652174,52.17391304347826
SCI28,28,SCI28_6_2,28,6,2,73.73887643,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_6_3,28,6,3,63.16337766,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_6_4,28,6,4,61.68360652,0.8695652173913043,13.043478260869568
SCI28,28,SCI28_6_5,28,6,5,40.08004545,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_7_1,28,7,1,71.64379116,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_7_2,28,7,2,65.57425313,0.41304347826086957,58.69565217391304
SCI28,28,SCI28_7_3,28,7,3,56.79999526,0.782608695652174,21.739130434782606
SCI28,28,SCI28_7_4,28,7,4,48.70471932,0.5,50.0
SCI28,28,SCI28_7_5,28,7,5,41.78314427,0.5217391304347826,47.82608695652174
SCI28,28,SCI28_8_1,28,8,1,75.7756961,0.21739130434782608,78.26086956521739
SCI28,28,SCI28_8_2,28,8,2,63.75519045,0.10869565217391304,89.13043478260869
SCI28,28,SCI28_8_3,28,8,3,57.34167116,0.5869565217391305,41.30434782608695
SCI28,28,SCI28_8_4,28,8,4,49.12318635,0.391304347826087,60.86956521739131
SCI28,28,SCI28_8_5,28,8,5,31.7512498,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_9_1,28,9,1,53.94259949,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_9_2,28,9,2,52.44732764,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_9_3,28,9,3,51.05637303,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_9_4,28,9,4,43.23755584,0.8043478260869565,19.565217391304344
SCI28,28,SCI28_9_5,28,9,5,31.45592983,0.6739130434782609,32.608695652173914
SCI29,29,SCI29_1_1,29,1,1,59.4158118,0.04117063492063492,95.8829365079365
SCI29,29,SCI29_1_2,29,1,2,49.0117411,0.06268509378084897,93.7314906219151
SCI29,29,SCI29_1_3,29,1,3,45.36780071,0.042162698412698416,95.78373015873017
SCI29,29,SCI29_1_4,29,1,4,30.77510561,0.9985119047619048,0.14880952380952328
SCI29,29,SCI29_1_5,29,1,5,26.81721496,0.9985119047619048,0.14880952380952328
SCI29,29,SCI29_2_1,29,2,1,58.41773292,0.022321428571428572,97.76785714285714
SCI29,29,SCI29_2_2,29,2,2,45.17090766,0.06646825396825397,93.35317460317461
SCI29,29,SCI29_2_3,29,2,3,39.26820296,0.07142857142857142,92.85714285714286
SCI29,29,SCI29_2_4,29,2,4,33.76125721,0.06845238095238096,93.15476190476191
SCI29,29,SCI29_2_5,29,2,5,30.36959493,0.0689484126984127,93.10515873015873
SCI29,29,SCI29_3_1,29,3,1,53.84768422,0.05257936507936508,94.7420634920635
SCI29,29,SCI29_3_2,29,3,2,42.33806664,0.05654761904761905,94.34523809523809
